RX_ESP_elapsed_us,PC_time_us,UTC_Date,UTC_Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Roll,Pitch,Yaw,Lat,Lng,Speed_kmph,Alt_meters,Satellites,HDOP,Heading,REC,FileName
634835488,1766652736478722,0,0,-0.0018,0.0005,0.9996,0.0024,-0.0182,0.0098,-33.584,5.0347,39.1809,24.0,0.04,0.14,8.39,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
634839488,1766652736482722,0,0,-0.0021,0.0004,0.9993,-0.0129,-0.0182,0.0021,-33.584,5.0347,39.1809,24.0,0.04,0.13,8.39,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
634891488,1766652736534722,0,0,-0.0021,0.0002,0.9991,-0.0358,-0.0258,-0.0131,-34.2985,5.3943,38.1407,24.0,0.06,0.13,8.41,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
634895488,1766652736538722,0,0,-0.002,-0.0,0.9992,-0.0282,-0.0258,0.0021,-34.2985,5.3943,38.1407,24.0,0.06,0.13,8.41,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
634899488,1766652736542722,0,0,-0.0021,-0.0003,0.9989,-0.0129,-0.0182,0.0174,-34.2985,5.3943,38.1407,24.0,0.06,0.13,8.42,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
634903488,1766652736546722,0,0,-0.0024,-0.0004,0.9987,-0.0129,-0.0182,0.025,-34.2985,5.3943,38.1407,24.0,0.06,0.13,8.42,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
634947488,1766652736590722,0,0,-0.0027,0.0,0.9984,-0.0205,-0.0258,0.0098,-34.2985,5.3943,38.1407,24.0,0.07,0.13,8.45,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
634951488,1766652736594722,0,0,-0.0029,0.0,0.9985,-0.0129,-0.0258,0.0174,-34.2985,5.3943,38.1407,24.0,0.07,0.13,8.45,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
634955488,1766652736598722,0,0,-0.0027,0.0,0.9984,-0.0053,-0.0258,0.0174,-34.2985,5.3943,38.1407,24.0,0.07,0.13,8.46,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
634959488,1766652736602722,0,0,-0.0025,0.0,0.9987,-0.0205,-0.0335,0.0174,-34.2985,5.3943,38.1407,24.0,0.08,0.13,8.46,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635012234,1766652736655468,0,0,-0.0024,-0.0001,0.9996,0.0176,-0.0106,-0.036,-33.4053,5.2145,39.3543,24.0,0.08,0.13,8.49,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635016488,1766652736659722,0,0,-0.0023,-0.0,1.0001,0.01,-0.0182,-0.036,-33.4053,5.2145,39.3543,24.01,0.08,0.13,8.49,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635020242,1766652736663476,0,0,-0.0023,0.0001,1.0,0.0176,-0.0106,-0.0208,-33.4053,5.2145,39.3543,24.01,0.08,0.13,8.49,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635024488,1766652736667722,0,0,-0.0021,0.0003,1.0001,0.0176,-0.0258,-0.0284,-33.4053,5.2145,39.3543,24.0,0.08,0.13,8.5,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635068234,1766652736711468,0,0,-0.0029,0.0008,0.9993,0.0176,0.0123,-0.0208,-33.4053,5.2145,39.3543,23.99,0.09,0.13,8.52,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635072234,1766652736715468,0,0,-0.0029,0.0009,0.9992,0.01,0.0276,-0.0055,-33.4053,5.2145,39.3543,24.0,0.09,0.13,8.52,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635076234,1766652736719468,0,0,-0.003,0.0007,0.9993,0.0176,0.0276,-0.0284,-33.4053,5.2145,39.3543,23.99,0.09,0.13,8.52,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635080234,1766652736723468,0,0,-0.0031,0.0005,0.9996,0.0329,0.0047,-0.0208,-33.4053,5.2145,39.3543,24.0,0.09,0.13,8.52,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635132488,1766652736775722,0,0,-0.0024,0.0007,1.0004,-0.0053,-0.0258,-0.0208,-33.4053,5.2145,39.3543,23.99,0.09,0.14,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635136234,1766652736779468,0,0,-0.0023,0.0007,1.0005,-0.0053,-0.0182,-0.0436,-33.4053,5.2145,39.3543,23.99,0.09,0.13,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635140235,1766652736783469,0,0,-0.0024,0.0005,1.0008,0.0024,-0.0258,-0.0513,-33.4053,5.2145,39.3543,23.99,0.09,0.13,8.55,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635144488,1766652736787722,0,0,-0.0024,0.0007,1.0007,-0.0053,-0.0182,-0.0665,-33.4053,5.2145,39.3543,23.99,0.09,0.13,8.55,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635189488,1766652736832722,0,0,-0.0022,-0.0001,0.9992,0.0253,-0.0182,-0.0131,-33.4053,5.2145,39.3543,23.99,0.08,0.13,8.56,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635193488,1766652736836722,0,0,-0.0026,0.0003,0.9992,0.0253,-0.0258,-0.0055,-33.4053,5.2145,39.3543,24.0,0.08,0.13,8.57,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635197488,1766652736840722,0,0,-0.0025,0.0002,0.999,0.0253,-0.0487,0.0098,-33.4053,5.2145,39.3543,24.0,0.08,0.13,8.57,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635201488,1766652736844722,0,0,-0.0024,0.0005,0.9989,0.0329,-0.0487,0.0098,-33.4053,5.2145,39.3543,23.99,0.08,0.13,8.57,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635253488,1766652736896722,0,0,-0.0021,0.0003,0.9992,0.0329,-0.0411,-0.0131,-33.4053,5.2145,39.3543,23.98,0.08,0.13,8.59,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635257488,1766652736900722,0,0,-0.0021,0.0005,0.9993,0.0329,-0.0411,0.0021,-33.2267,4.3154,39.1809,23.99,0.07,0.13,8.58,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635261488,1766652736904722,0,0,-0.0022,0.0003,0.9995,0.0405,-0.0487,-0.0131,-33.2267,4.3154,39.1809,23.99,0.06,0.13,8.57,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635265488,1766652736908722,0,0,-0.0021,0.0004,0.9998,0.0405,-0.0487,0.0098,-33.2267,4.3154,39.1809,23.99,0.05,0.13,8.56,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635305488,1766652736948722,0,0,-0.0025,-0.0003,0.9997,0.0024,-0.0411,0.0021,-33.2267,4.3154,39.1809,24.01,-0.03,0.15,8.49,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635309488,1766652736952722,0,0,-0.0024,-0.0003,0.9998,0.0024,-0.0487,-0.0131,-33.2267,4.3154,39.1809,24.0,-0.03,0.15,8.49,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635313487,1766652736956721,0,0,-0.0024,0.0001,0.9996,-0.0053,-0.0335,-0.0284,-33.2267,4.3154,39.1809,24.0,-0.04,0.15,8.48,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635317489,1766652736960723,0,0,-0.0024,-0.0,1.0,0.0024,-0.0182,-0.0208,-33.2267,4.3154,39.1809,24.0,-0.05,0.15,8.47,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635373234,1766652737016468,0,0,-0.0028,-0.0,0.9993,0.0176,-0.0335,0.0174,-33.2267,4.3154,39.1809,24.0,-0.1,0.16,8.39,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635377234,1766652737020468,0,0,-0.0026,-0.0,0.9993,0.0176,-0.0411,0.0098,-33.2267,4.3154,39.1809,24.0,-0.11,0.16,8.39,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635381488,1766652737024722,0,0,-0.0027,-0.0003,0.9992,0.0253,-0.0411,0.0174,-34.2985,6.4731,38.4875,24.0,-0.1,0.16,8.39,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635385238,1766652737028472,0,0,-0.0025,-0.0003,0.9992,0.0253,-0.0335,-0.0055,-34.2985,6.4731,38.4875,24.0,-0.08,0.15,8.41,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635425234,1766652737068468,0,0,-0.0026,-0.0006,0.9982,0.0024,0.0123,0.0021,-34.2985,6.4731,38.4875,24.0,0.07,0.12,8.55,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635429234,1766652737072468,0,0,-0.0026,-0.0007,0.9984,0.0024,0.0047,0.0021,-34.2985,6.4731,38.4875,24.0,0.08,0.12,8.56,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635433234,1766652737076468,0,0,-0.0024,-0.0006,0.9987,0.01,0.0123,0.0098,-34.2985,6.4731,38.4875,23.99,0.09,0.12,8.57,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635437236,1766652737080470,0,0,-0.0024,-0.0008,0.9987,-0.0053,0.0123,0.0021,-34.2985,6.4731,38.4875,24.0,0.1,0.12,8.59,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635490488,1766652737133722,0,0,-0.0021,-0.0007,0.9994,0.01,-0.0106,-0.0208,-34.2985,6.4731,38.4875,23.99,0.2,0.1,8.74,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635494488,1766652737137722,0,0,-0.0021,-0.0009,0.9991,0.01,-0.003,-0.0208,-34.2985,6.4731,38.4875,23.99,0.2,0.1,8.76,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635498488,1766652737141722,0,0,-0.0018,-0.0006,0.9992,-0.0053,-0.0182,0.0021,-34.2985,6.4731,38.4875,23.98,0.21,0.1,8.77,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635502488,1766652737145722,0,0,-0.0016,-0.0008,0.9996,-0.0053,-0.0258,0.0098,-34.2985,6.4731,38.4875,23.99,0.21,0.1,8.78,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635558488,1766652737201722,0,0,-0.0027,-0.0003,0.9993,-0.0053,-0.0258,0.025,-34.2985,6.4731,38.4875,24.0,0.26,0.09,8.92,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635562488,1766652737205722,0,0,-0.0028,-0.0008,0.9992,-0.0053,-0.0182,0.025,-34.2985,6.4731,38.4875,24.0,0.26,0.09,8.93,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635566488,1766652737209722,0,0,-0.0028,-0.0008,0.999,-0.0053,-0.0182,0.025,-34.2985,6.4731,38.4875,24.0,0.26,0.09,8.94,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635570488,1766652737213722,0,0,-0.0026,-0.0008,0.999,-0.0053,-0.0182,0.0098,-34.2985,6.4731,38.4875,24.01,0.26,0.09,8.95,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635611488,1766652737254722,0,0,-0.003,-0.0006,1.0,0.01,0.0047,-0.036,-34.2985,6.4731,38.4875,24.0,0.28,0.09,9.04,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635615488,1766652737258722,0,0,-0.0029,-0.0003,1.0003,0.0176,0.0123,-0.036,-34.2985,6.4731,38.4875,24.0,0.28,0.09,9.05,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635619488,1766652737262722,0,0,-0.0031,-0.0002,1.0,0.0253,-0.003,-0.0131,-34.2985,6.4731,38.4875,24.0,0.28,0.09,9.06,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635623488,1766652737266722,0,0,-0.0033,-0.0003,0.9995,0.0176,-0.0106,0.0021,-34.2985,6.4731,38.4875,24.0,0.28,0.09,9.06,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635675489,1766652737318723,0,0,-0.0024,0.0002,0.9995,0.0253,-0.0182,-0.0208,-36.2636,3.776,39.701,23.99,-0.0,0.14,8.86,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635679488,1766652737322722,0,0,-0.0023,0.0002,0.999,0.01,-0.0182,-0.0131,-36.2636,3.776,39.701,23.99,-0.02,0.14,8.84,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635683488,1766652737326722,0,0,-0.0024,0.0003,0.9989,0.01,-0.0258,0.0098,-36.2636,3.776,39.701,23.99,-0.04,0.14,8.82,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635687234,1766652737330468,0,0,-0.0024,0.0003,0.9991,-0.0053,-0.0335,-0.0131,-36.2636,3.776,39.701,23.99,-0.05,0.14,8.8,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635731488,1766652737374722,0,0,-0.0027,-0.0002,0.9992,0.0024,-0.0106,0.0327,-36.2636,3.776,39.701,24.0,-0.2,0.17,8.62,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635735488,1766652737378722,0,0,-0.0026,-0.0003,0.9989,0.01,0.0047,0.0555,-36.2636,3.776,39.701,24.0,-0.22,0.17,8.61,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635739488,1766652737382722,0,0,-0.0026,-0.0003,0.9991,0.01,-0.0106,0.0403,-36.2636,3.776,39.701,24.0,-0.23,0.17,8.59,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635743488,1766652737386722,0,0,-0.0029,-0.0002,0.9992,0.01,-0.0258,0.0403,-36.2636,3.776,39.701,24.01,-0.24,0.17,8.58,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635795488,1766652737438722,0,0,-0.0031,-0.0006,0.9995,0.01,0.0047,0.0327,-34.1199,5.9337,37.9674,24.0,-0.12,0.16,8.63,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635799488,1766652737442722,0,0,-0.0028,-0.0006,0.9995,0.0253,0.0047,0.0555,-34.1199,5.9337,37.9674,24.0,-0.1,0.16,8.64,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635803488,1766652737446722,0,0,-0.0029,-0.0003,0.9995,0.0176,0.0123,0.0479,-34.1199,5.9337,37.9674,24.0,-0.09,0.16,8.65,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635807488,1766652737450722,0,0,-0.0029,-0.0001,0.9994,0.0253,0.0123,0.0555,-34.1199,5.9337,37.9674,24.0,-0.08,0.15,8.65,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635851488,1766652737494722,0,0,-0.003,-0.0003,0.999,-0.0053,-0.0258,0.0098,-34.1199,5.9337,37.9674,24.0,0.02,0.14,8.74,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635855234,1766652737498468,0,0,-0.0029,-0.0001,0.999,0.0024,-0.0182,0.0021,-34.1199,5.9337,37.9674,24.0,0.02,0.14,8.75,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635859488,1766652737502722,0,0,-0.0029,-0.0002,0.9993,0.0024,-0.0258,0.0098,-34.1199,5.9337,37.9674,23.99,0.03,0.14,8.75,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635863488,1766652737506722,0,0,-0.0026,-0.0,0.9991,0.01,-0.0182,0.0021,-34.1199,5.9337,37.9674,23.99,0.04,0.14,8.76,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635916487,1766652737559721,0,0,-0.0023,-0.0003,1.0001,0.0176,0.0047,0.025,-34.6558,3.9558,38.8342,24.0,-0.08,0.16,8.67,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635920488,1766652737563722,0,0,-0.0023,-0.0005,1.0003,0.01,0.0047,0.0174,-34.6558,3.9558,38.8342,24.0,-0.09,0.16,8.66,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635924488,1766652737567722,0,0,-0.0023,-0.0003,1.0005,0.0024,0.0047,0.0327,-34.6558,3.9558,38.8342,24.0,-0.1,0.16,8.64,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635928488,1766652737571722,0,0,-0.0024,-0.0004,1.0005,0.0024,-0.0182,0.025,-34.6558,3.9558,38.8342,24.0,-0.11,0.16,8.63,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635972488,1766652737615722,0,0,-0.0024,-0.0,1.0,0.01,-0.0411,0.0098,-34.6558,3.9558,38.8342,24.0,-0.2,0.17,8.5,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635976488,1766652737619722,0,0,-0.0025,0.0,1.0,0.01,-0.0411,0.0098,-34.6558,3.9558,38.8342,24.0,-0.21,0.17,8.49,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635980488,1766652737623722,0,0,-0.0024,0.0002,0.9998,0.01,-0.0411,0.0098,-34.6558,3.9558,38.8342,24.0,-0.22,0.17,8.48,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
635984488,1766652737627722,0,0,-0.0025,0.0001,0.9997,0.0176,-0.0564,0.0021,-34.6558,3.9558,38.8342,24.0,-0.22,0.17,8.47,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636036488,1766652737679722,0,0,-0.0024,-0.0003,1.0004,0.0176,-0.0411,0.025,-34.8344,4.8549,39.3543,24.01,-0.21,0.17,8.41,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636040488,1766652737683722,0,0,-0.002,-0.0004,0.9999,0.0024,-0.0335,0.0174,-34.8344,4.8549,39.3543,24.01,-0.21,0.17,8.4,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636044488,1766652737687722,0,0,-0.0022,-0.0006,0.9994,0.01,-0.0335,0.0403,-34.8344,4.8549,39.3543,24.01,-0.2,0.17,8.4,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636048488,1766652737691722,0,0,-0.0021,-0.0005,0.9998,0.0176,-0.0182,0.0327,-34.8344,4.8549,39.3543,24.01,-0.2,0.17,8.4,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636092235,1766652737735469,0,0,-0.0024,-0.0003,0.9998,0.0176,-0.0182,-0.0589,-34.8344,4.8549,39.3543,24.0,-0.17,0.16,8.39,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636096488,1766652737739722,0,0,-0.0026,-0.0004,0.9994,0.0329,-0.0106,-0.0513,-34.8344,4.8549,39.3543,24.0,-0.17,0.16,8.38,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636100488,1766652737743722,0,0,-0.0023,-0.0003,0.999,0.0329,-0.0182,-0.0513,-34.8344,4.8549,39.3543,24.0,-0.16,0.16,8.38,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636104488,1766652737747722,0,0,-0.0023,-0.0008,0.9984,0.0253,-0.0182,-0.0284,-34.8344,4.8549,39.3543,24.0,-0.16,0.16,8.38,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636157488,1766652737800722,0,0,-0.0023,-0.0004,0.9997,-0.0053,-0.0258,-0.0284,-33.7626,4.1356,37.9674,24.0,-0.18,0.16,8.32,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636161488,1766652737804722,0,0,-0.002,-0.0005,1.0,0.0024,-0.0182,-0.0284,-33.7626,4.1356,37.9674,24.0,-0.18,0.16,8.32,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636165488,1766652737808722,0,0,-0.0021,-0.0007,0.9997,0.0024,-0.0106,-0.036,-33.7626,4.1356,37.9674,24.0,-0.18,0.16,8.31,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636169488,1766652737812722,0,0,-0.0018,-0.0005,0.9993,-0.0053,-0.0106,-0.036,-33.7626,4.1356,37.9674,24.0,-0.19,0.16,8.3,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636209488,1766652737852722,0,0,-0.0024,-0.0006,0.9989,-0.0205,-0.0258,0.0021,-33.7626,4.1356,37.9674,24.0,-0.21,0.16,8.24,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636213488,1766652737856722,0,0,-0.0024,-0.0004,0.999,-0.0358,-0.0182,0.0174,-33.7626,4.1356,37.9674,24.0,-0.21,0.16,8.23,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636217488,1766652737860722,0,0,-0.0027,-0.0003,0.9992,-0.051,-0.0106,0.0174,-33.7626,4.1356,37.9674,24.0,-0.21,0.16,8.23,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636221488,1766652737864722,0,0,-0.0028,-0.0001,0.9992,-0.0282,0.0047,0.0403,-33.7626,4.1356,37.9674,24.0,-0.21,0.16,8.22,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636273488,1766652737916722,0,0,-0.0026,-0.0004,0.9997,0.0329,-0.0487,0.0555,-34.1199,3.0568,37.2739,24.0,-0.27,0.18,8.1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636277488,1766652737920722,0,0,-0.0023,-0.0003,0.9996,0.01,-0.0487,0.0555,-34.1199,3.0568,37.2739,24.0,-0.28,0.18,8.08,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636281488,1766652737924722,0,0,-0.0024,-0.0,0.9996,0.0176,-0.064,0.0403,-34.1199,3.0568,37.2739,24.0,-0.29,0.18,8.06,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636285488,1766652737928722,0,0,-0.0027,-0.0001,0.9995,0.0176,-0.064,0.0479,-34.1199,3.0568,37.2739,24.0,-0.3,0.18,8.05,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636341488,1766652737984722,0,0,-0.0023,-0.0001,1.0004,0.0253,-0.0487,-0.036,-34.1199,3.0568,37.2739,24.0,-0.4,0.19,7.84,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636345235,1766652737988469,0,0,-0.0021,-0.0004,1.0003,0.0405,-0.0411,-0.0208,-34.1199,3.0568,37.2739,24.0,-0.4,0.19,7.82,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636349235,1766652737992469,0,0,-0.0023,-0.0002,1.0004,0.0481,-0.0411,-0.0131,-34.1199,3.0568,37.2739,24.0,-0.41,0.19,7.81,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636353241,1766652737996475,0,0,-0.002,0.0002,1.0006,0.0329,-0.0487,-0.0131,-34.1199,3.0568,37.2739,24.0,-0.41,0.19,7.8,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636393488,1766652738036722,0,0,-0.0022,-0.0,1.0009,0.0024,-0.0411,0.025,-33.584,6.1135,39.5277,24.0,-0.34,0.17,7.75,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636397488,1766652738040722,0,0,-0.0023,-0.0001,1.001,0.0176,-0.0335,0.0327,-33.584,6.1135,39.5277,24.0,-0.31,0.17,7.77,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636401489,1766652738044723,0,0,-0.0022,0.0002,1.0009,0.0176,-0.0258,0.025,-33.584,6.1135,39.5277,24.0,-0.28,0.16,7.78,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636405488,1766652738048722,0,0,-0.0022,0.0001,1.0001,0.0253,-0.0335,0.0174,-33.584,6.1135,39.5277,24.0,-0.25,0.16,7.8,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636461488,1766652738104722,0,0,-0.0026,0.0006,0.9996,0.0405,-0.0182,-0.0208,-33.584,6.1135,39.5277,24.0,0.05,0.13,8.03,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636465488,1766652738108722,0,0,-0.0028,0.0003,0.9996,0.0253,-0.0106,-0.0131,-33.584,6.1135,39.5277,24.0,0.06,0.12,8.04,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636469488,1766652738112722,0,0,-0.0029,0.0002,0.9996,0.0176,-0.0182,-0.0055,-33.584,6.1135,39.5277,24.0,0.08,0.12,8.05,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636473234,1766652738116468,0,0,-0.0026,0.0002,0.9993,0.01,-0.0258,-0.0131,-33.584,6.1135,39.5277,24.0,0.09,0.12,8.07,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636513488,1766652738156722,0,0,-0.002,0.0001,0.9989,-0.0053,-0.003,-0.0131,-34.8344,4.8549,39.3543,24.0,0.17,0.1,8.18,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636517488,1766652738160722,0,0,-0.0021,0.0001,0.9992,-0.0129,-0.003,-0.0208,-34.8344,4.8549,39.3543,24.0,0.17,0.1,8.18,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636521488,1766652738164722,0,0,-0.0021,0.0,0.9998,-0.0053,-0.0106,-0.0208,-34.8344,4.8549,39.3543,24.0,0.16,0.1,8.17,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636525488,1766652738168722,0,0,-0.002,0.0002,1.0001,0.01,-0.0182,0.0098,-34.8344,4.8549,39.3543,24.0,0.15,0.11,8.17,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636581488,1766652738224722,0,0,-0.0016,-0.0003,1.0,-0.0129,-0.0106,-0.0284,-34.8344,4.8549,39.3543,24.0,0.08,0.11,8.14,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636585488,1766652738228722,0,0,-0.0018,-0.0002,0.9997,0.0024,-0.0182,-0.036,-34.8344,4.8549,39.3543,24.0,0.08,0.11,8.14,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636589488,1766652738232722,0,0,-0.002,0.0001,1.0002,0.0024,-0.0258,0.0021,-34.8344,4.8549,39.3543,24.0,0.07,0.11,8.14,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
636593488,1766652738236722,0,0,-0.002,0.0002,0.9999,0.0176,-0.0487,0.0021,-34.8344,4.8549,39.3543,24.0,0.07,0.11,8.14,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
